,round,user_team_id,processed,player_id,player.feed_id,player.first_name,player.last_name,player.team.abbrev,dropped_player_id,dropped_player.feed_id,dropped_player.first_name,dropped_player.last_name,dropped_player.team.abbrev,source
119,10,9856,2020-08-03 07:15:07,614,280819,Dylan,Grimes,RIC,777.0,990290,Tom,Barrass,WCE,free_agent
132,10,9867,2020-08-03 09:14:29,591,260750,Justin,Westhoff,PTA,101.0,999827,Zac,Fisher,CAR,free_agent
25,10,182,2020-08-03 11:00:33,391,993107,Harry,Himmelberg,GWS,602.0,991933,Jason,Castagna,RIC,free_agent
82,10,5524,2020-08-03 18:56:26,618,293813,Tom J.,Lynch,RIC,565.0,261911,Brad,Ebert,PTA,free_agent
154,10,33301,2020-08-04 09:13:35,597,1000223,Liam,Baker,RIC,609.0,260930,Shane,Edwards,RIC,free_agent
83,10,5524,2020-08-04 18:40:32,783,290838,Jack,Darling,WCE,618.0,293813,Tom J.,Lynch,RIC,free_agent
120,10,9856,2020-08-04 19:08:08,488,296420,Alex,Neal-Bullen,MEL,614.0,280819,Dylan,Grimes,RIC,free_agent
131,10,9867,2020-08-05 17:30:37,464,298279,Angus,Brayshaw,MEL,115.0,250105,Marc,Murphy,CAR,free_agent
46,10,186,2020-08-05 17:35:13,549,998484,Cameron,Zurhaar,NTH,649.0,1002264,Hunter,Clark,STK,free_agent
26,10,182,2020-08-05 19:58:06,482,298281,Jake,Lever,MEL,776.0,1004385,Oscar,Allen,WCE,free_agent
68,10,189,2020-08-06 19:38:25,235,1002239,Adam,Cerra,FRE,286.0,293713,Brandon,Ellis,GCS,free_agent
67,10,189,2020-08-07 07:01:36,776,1004385,Oscar,Allen,WCE,235.0,1002239,Adam,Cerra,FRE,free_agent
130,10,9867,2020-08-07 14:54:32,401,280762,Shane,Mumford,GWS,395.0,270811,Sam,Jacobs,GWS,free_agent
105,10,9806,2020-08-07 17:48:06,384,298111,Jeremy,Finlayson,GWS,231.0,298450,Connor,Blakely,FRE,free_agent
29,10,9806,2020-08-07 19:39:08,807,296296,Dom,Sheed,WCE,,,,,,trade
28,10,9806,2020-08-07 19:39:08,413,280109,Callan,Ward,GWS,,,,,,trade
66,10,189,2020-08-07 19:40:41,225,270951,David,Zaharakis,ESS,776.0,1004385,Oscar,Allen,WCE,free_agent
96,11,182,2020-08-08 04:00:01,795,240406,Josh J.,Kennedy,WCE,203.0,298630,Kyle,Langford,ESS,waiver
95,11,186,2020-08-08 04:00:01,454,280737,Liam,Shiels,HAW,549.0,998484,Cameron,Zurhaar,NTH,waiver
97,11,182,2020-08-08 04:00:01,235,1002239,Adam,Cerra,FRE,689.0,291978,Harry,Cunningham,SYD,waiver
94,11,189,2020-08-08 04:00:01,598,1002245,Noah,Balta,RIC,225.0,270951,David,Zaharakis,ESS,waiver
93,11,182,2020-08-08 04:00:01,365,270912,Jack,Steven,GEE,391.0,993107,Harry,Himmelberg,GWS,waiver
92,11,186,2020-08-08 04:00:01,286,293713,Brandon,Ellis,GCS,580.0,293603,Sam,Mayes,PTA,waiver
91,11,9856,2020-08-08 04:00:01,565,261911,Brad,Ebert,PTA,488.0,296420,Alex,Neal-Bullen,MEL,waiver
90,11,9806,2020-08-08 04:00:01,128,998215,Will,Setterfield,CAR,384.0,298111,Jeremy,Finlayson,GWS,waiver
89,11,189,2020-08-08 04:00:01,776,1004385,Oscar,Allen,WCE,734.0,293651,Hayden,Crozier,WBD,waiver
88,11,5524,2020-08-08 04:00:01,649,1002264,Hunter,Clark,STK,691.0,998103,Oliver,Florent,SYD,waiver
157,11,33301,2020-08-08 04:36:33,575,292145,Tom,Jonas,PTA,693.0,291848,Robbie,Fox,SYD,free_agent
84,11,5524,2020-08-08 05:01:51,618,293813,Tom J.,Lynch,RIC,520.0,296735,Aaron,Hall,NTH,free_agent
106,11,9806,2020-08-08 06:19:29,263,1009420,Caleb,Serong,FRE,34.0,294733,Paul,Seedsman,ADE,free_agent
30,11,182,2020-08-08 08:28:41,174,1003029,Brayden,Sier,COL,550.0,297354,Karl,Amon,PTA,free_agent
133,11,9867,2020-08-08 08:38:05,658,297452,Nick,Hind,STK,591.0,260750,Justin,Westhoff,PTA,free_agent
134,11,9867,2020-08-08 08:52:49,71,293581,Lincoln,McCarthy,BRL,221.0,990606,William,Snelling,ESS,free_agent
85,11,5524,2020-08-08 10:03:30,175,1002240,Jaidyn,Stephenson,COL,783.0,290838,Jack,Darling,WCE,free_agent
86,11,5524,2020-08-08 10:13:08,161,291849,Brody,Mihocek,COL,175.0,1002240,Jaidyn,Stephenson,COL,free_agent
121,11,9856,2020-08-08 11:59:19,682,296422,Callum,Wilkie,STK,679.0,994389,Jack,Sinclair,STK,free_agent
156,11,33301,2020-08-08 12:43:59,507,290787,Shaun,Atley,NTH,379.0,294508,Aidan,Corr,GWS,free_agent
47,11,186,2020-08-08 15:48:46,426,291351,Jack,Gunston,HAW,770.0,992351,Bailey,Williams,WBD,free_agent
155,11,33301,2020-08-08 16:32:09,363,280317,Rhys,Stanley,GEE,615.0,1002227,Jack,Higgins,RIC,free_agent
29,11,182,2020-08-08 18:26:30,147,1005054,Josh,Daicos,COL,235.0,1002239,Adam,Cerra,FRE,free_agent
69,11,189,2020-08-08 18:30:08,101,999827,Zac,Fisher,CAR,740.0,1004592,Tim,English,WBD,free_agent
70,11,189,2020-08-08 18:30:46,651,1005717,Nick,Coffield,STK,101.0,999827,Zac,Fisher,CAR,free_agent
28,11,182,2020-08-09 10:01:08,107,1001398,Matthew,Kennedy,CAR,795.0,240406,Josh J.,Kennedy,WCE,free_agent
27,11,182,2020-08-09 10:03:30,274,998130,Ben,Ainsworth,GCS,107.0,1001398,Matthew,Kennedy,CAR,free_agent
107,11,9806,2020-08-09 15:30:30,514,1002267,Luke,Davies-Uniacke,NTH,413.0,280109,Callan,Ward,GWS,free_agent
98,11,9856,2020-08-10 04:00:01,34,294733,Paul,Seedsman,ADE,403.0,998205,Harry,Perryman,GWS,waiver
99,11,182,2020-08-10 04:00:01,203,298630,Kyle,Langford,ESS,274.0,998130,Ben,Ainsworth,GCS,waiver
122,11,9856,2020-08-10 17:40:38,416,280744,Luke,Breust,HAW,277.0,998260,Jack,Bowes,GCS,free_agent
135,11,9867,2020-08-10 19:43:41,272,294125,Nathan,Wilson,FRE,401.0,280762,Shane,Mumford,GWS,free_agent
110,12,182,2020-08-13 04:00:02,256,240052,David,Mundy,FRE,147.0,1005054,Josh,Daicos,COL,waiver
109,12,189,2020-08-13 04:00:02,795,240406,Josh J.,Kennedy,WCE,651.0,1005717,Nick,Coffield,STK,waiver
108,12,9867,2020-08-13 04:00:02,693,291848,Robbie,Fox,SYD,658.0,297452,Nick,Hind,STK,waiver
107,12,182,2020-08-13 04:00:02,770,992351,Bailey,Williams,WBD,174.0,1003029,Brayden,Sier,COL,waiver
106,12,9856,2020-08-13 04:00:02,413,280109,Callan,Ward,GWS,34.0,294733,Paul,Seedsman,ADE,waiver
105,12,186,2020-08-13 04:00:02,783,290838,Jack,Darling,WCE,454.0,280737,Liam,Shiels,HAW,waiver
104,12,189,2020-08-13 04:00:02,740,1004592,Tim,English,WBD,598.0,1002245,Noah,Balta,RIC,waiver
103,12,9806,2020-08-13 04:00:02,107,1001398,Matthew,Kennedy,CAR,8.0,1000932,Tom,Doedee,ADE,waiver
102,12,5524,2020-08-13 04:00:02,679,994389,Jack,Sinclair,STK,161.0,291849,Brody,Mihocek,COL,waiver
101,12,9867,2020-08-13 04:00:02,101,999827,Zac,Fisher,CAR,71.0,293581,Lincoln,McCarthy,BRL,waiver
100,12,33301,2020-08-13 04:00:02,235,1002239,Adam,Cerra,FRE,40.0,280934,Daniel,Talia,ADE,waiver
111,12,182,2020-08-13 04:00:02,767,291545,Mitch,Wallis,WBD,655.0,298421,Jade,Gresham,STK,waiver
31,12,182,2020-08-13 04:24:31,784,298268,Liam,Duggan,WCE,22.0,270938,Tom,Lynch,ADE,free_agent
158,12,33301,2020-08-13 04:34:57,615,1002227,Jack,Higgins,RIC,82.0,290311,Mitch,Robinson,BRL,free_agent
159,12,33301,2020-08-13 04:37:41,379,294508,Aidan,Corr,GWS,507.0,290787,Shaun,Atley,NTH,free_agent
160,12,33301,2020-08-13 04:38:32,5,294307,Brad,Crouch,ADE,575.0,292145,Tom,Jonas,PTA,free_agent
32,12,182,2020-08-13 18:44:19,238,997033,Brennan,Cox,FRE,256.0,240052,David,Mundy,FRE,free_agent
30,12,186,2020-08-13 19:43:58,617,290032,Kane,Lambert,RIC,,,,,,trade
31,12,186,2020-08-13 19:43:58,572,261892,Hamish,Hartlett,PTA,,,,,,trade
33,12,186,2020-08-13 19:43:58,0,,,,,,,,,,trade
32,12,186,2020-08-13 19:43:58,794,295898,Tim,Kelly,WCE,,,,,,trade
48,12,186,2020-08-13 19:53:09,689,291978,Harry,Cunningham,SYD,,,,,,free_agent
71,12,189,2020-08-13 20:03:05,28,990882,Wayne,Milera,ADE,690.0,992242,Jordan,Dawson,SYD,free_agent
87,12,5524,2020-08-14 12:48:17,493,992644,Braydon,Preuss,MEL,618.0,293813,Tom J.,Lynch,RIC,free_agent
88,12,5524,2020-08-14 18:38:31,277,998260,Jack,Bowes,GCS,534.0,290738,Jared,Polec,NTH,free_agent
49,12,186,2020-08-15 12:56:28,486,291533,Tom,McDonald,MEL,286.0,293713,Brandon,Ellis,GCS,free_agent
33,12,182,2020-08-15 19:14:14,795,240406,Josh J.,Kennedy,WCE,784.0,298268,Liam,Duggan,WCE,free_agent
34,12,182,2020-08-15 19:24:37,665,993917,Ben,Long,STK,238.0,997033,Brennan,Cox,FRE,free_agent
123,12,9856,2020-08-15 19:38:09,614,280819,Dylan,Grimes,RIC,682.0,296422,Callum,Wilkie,STK,free_agent
136,12,9867,2020-08-15 19:47:32,38,997230,Tyson,Stengle,ADE,319.0,290832,David,Swallow,GCS,free_agent
161,12,33301,2020-08-16 19:59:59,274,998130,Ben,Ainsworth,GCS,615.0,1002227,Jack,Higgins,RIC,free_agent
