player_id,first_name,last_name,team_abbrev,pos_1,pos_2,round_x,points,played,avg,avg3,avg5,price,median_score,id,league_id,user_team_id,round_y,pick,position,autopicked,time,DEF_norm_score,MID_norm_score,RUC_norm_score,FWD_norm_score,final_score
154,Brayden,Maynard,COL,DEF,,24,63,23,78.0,62.6667,61.8,316900,90.2143,1706292.0,1283.0,716.0,22.0,174.0,DEF,0.0,8/03/2024 13:43,-0.401,,,,-0.401
417,Conor,Nash,HAW,MID,,24,53,23,76.4348,72.3333,75.6,412100,76.6667,1706295.0,1283.0,720.0,22.0,176.0,MID,0.0,8/03/2024 13:44,,,,,
277,Bailey,Humphrey,GCS,FWD,,24,37,21,50.1905,42.6667,45.8,237500,52.2353,1706296.0,1283.0,714.0,23.0,177.0,FWD,0.0,8/03/2024 13:44,,,,,
123,Marc,Pittonet,CAR,RUC,,24,95,13,89.8462,101.333,93.8,467200,87.375,1706309.0,1283.0,718.0,23.0,179.0,RUC,0.0,8/03/2024 13:44,,,,,
503,Colby,McKercher,NTH,DEF,MID,24,84,16,88.5,109.0,104.8,538500,81.73335,1706317.0,1283.0,717.0,23.0,180.0,MID,0.0,8/03/2024 13:44,,,,,
263,Connor,Budarick,GCS,DEF,,24,67,8,63.375,76.3333,70.0,341500,58.3,1706330.0,1283.0,713.0,23.0,181.0,DEF,0.0,8/03/2024 13:44,,,,,
386,Callan,Ward,GWS,MID,,24,68,18,77.3889,63.3333,75.2,382900,75.80555000000001,1706337.0,1283.0,716.0,23.0,182.0,MID,0.0,8/03/2024 13:44,,,,,
721,Aaron,Naughton,WBD,FWD,,24,48,19,70.5789,56.3333,64.2,302400,75.0,1706340.0,1283.0,715.0,23.0,183.0,FWD,0.0,8/03/2024 13:45,,,,-0.729,-0.729
167,Lachie,Schultz,COL,FWD,,24,43,20,60.75,62.6667,65.0,320300,60.59375,1736462.0,1283.0,720.0,23.0,184.0,FWD,0.0,9/03/2024 13:08,,,,,
1,Sam,Berry,ADE,MID,,24,83,18,63.6111,81.6667,71.2,377400,57.64775,,,,,,,,,,,,,
10,Billy,Dowling,ADE,MID,FWD,24,62,9,66.7778,58.3333,71.8,326400,66.7778,,,,,,,,,,,,,
102,Corey,Durdin,CAR,FWD,,24,26,13,38.7692,41.3333,32.0,185700,39.0,,,,,,,,,,,,,
104,Orazio,Fantasia,CAR,FWD,,24,48,14,39.9286,48.0,49.0,240400,34.94445,,,,,,,,,,,,,
107,Elijah,Hollands,CAR,FWD,MID,24,83,21,75.1429,80.3333,80.0,404700,71.75,,,,,,,,,,,,,
108,Oliver,Hollands,CAR,MID,,24,96,22,61.8636,94.6667,83.0,397000,53.933350000000004,,,,,,,,,,,,,
109,Brodie,Kemp,CAR,DEF,,24,38,20,70.8,64.0,69.0,363200,72.125,,,,,,,,,,,,,
110,Matthew,Kennedy,CAR,FWD,MID,24,65,23,76.913,94.3333,90.2,441300,75.1111,,,,,,,,,,,,-0.717,-0.717
117,Ashton,Moir,CAR,FWD,,24,38,2,28.5,28.5,28.5,117300,23.75,,,,,,,,,,,,,
119,Jesse,Motlop,CAR,FWD,,24,27,6,39.3333,33.3333,35.8,222200,43.791650000000004,,,,,,,,,,,,,
12,Darcy,Fogarty,ADE,FWD,,24,46,23,67.5217,66.6667,56.8,348400,67.65,,,,,,,,,,,,,
122,Matthew,Owies,CAR,FWD,,24,46,23,53.4783,58.0,51.4,272000,52.8,,,,,,,,,,,,,
127,Jacob,Weitering,CAR,DEF,,24,76,21,77.0,74.6667,80.0,414700,77.0,,,,,,,,,,,,,
130,Lewis,Young,CAR,DEF,,24,60,8,63.125,52.0,59.0,309700,69.275,,,,,,,,,,,,,
131,Edward,Allan,COL,MID,,24,94,2,60.0,60.0,60.0,123900,43.0,,,,,,,,,,,,,
135,Mason,Cox,COL,RUC,FWD,24,56,16,57.125,60.3333,64.6,305900,57.3143,,,,,,,,,,,,,
140,Charlie,Dean,COL,DEF,,24,32,8,55.125,46.3333,57.0,264900,56.875,,,,,,,,,,,,,
142,Jamie,Elliott,COL,FWD,,24,78,15,63.5333,67.3333,67.4,319500,63.5333,,,,,,,,,,,,,
145,Bobby,Hill,COL,FWD,,24,92,23,62.6957,68.3333,83.0,359500,59.3077,,,,,,,,,,,,,
146,Will,Hoskin-Elliott,COL,DEF,MID,24,62,20,65.6,50.0,66.4,332500,65.04165,,,,,,,,,,,,,
147,Jeremy,Howe,COL,DEF,,24,77,19,81.0526,90.3333,93.4,459900,76.2857,,,,,,,,,,,,,
152,Finlay,Macrae,COL,FWD,MID,24,41,9,44.1111,46.6667,46.8,249100,42.8,,,,,,,,,,,,,
155,Beau,McCreery,COL,FWD,,24,58,17,53.8824,78.0,59.2,304800,53.625,,,,,,,,,,,,,
162,John,Noble,COL,DEF,,24,93,20,78.2,87.0,78.8,387200,77.78125,,,,,,,,,,,,,
165,Joe,Richards,COL,FWD,,24,74,9,57.3333,42.0,42.6,224600,67.4,,,,,,,,,,,,,
168,Steele,Sidebottom,COL,MID,,24,108,22,75.3182,93.0,78.4,414200,69.35714999999999,,,,,,,,,,,,,
17,Chayce,Jones,ADE,DEF,MID,24,27,16,59.75,47.3333,53.6,306200,60.84165,,,,,,,,,,,,,
171,Nick,Bryan,ESS,RUC,,24,63,5,70.8,70.6667,70.8,364300,71.0,,,,,,,,,,,,,
172,Nate,Caddy,ESS,FWD,,24,38,10,51.9,58.0,53.0,279400,50.9,,,,,,,,,,,,,
178,Sam,Durham,ESS,MID,,24,86,22,89.5,79.0,86.8,463600,88.34934999999999,,,,,,,,,,-1.259,,,-1.259
182,Matt,Guelfi,ESS,FWD,,24,10,13,71.3846,24.3333,51.6,318000,77.0,,,,,,,,,,,,-0.522,-0.522
184,Dyson,Heppell,ESS,DEF,,24,116,18,88.0,85.3333,82.8,416800,92.2689,,,,,,,,,-0.192,,,,-0.192
186,Ben,Hobbs,ESS,FWD,MID,24,19,12,48.75,27.6667,31.2,211600,56.55555,,,,,,,,,,,,,
188,Harrison,Jones,ESS,FWD,,24,30,21,56.9048,52.6667,58.6,311400,56.3333,,,,,,,,,,,,,
189,Jake,Kelly,ESS,DEF,MID,24,67,20,62.95,44.3333,51.0,267800,67.49455,,,,,,,,,,,,,
191,Jayden,Laverde,ESS,DEF,,24,74,21,67.3333,91.6667,70.2,367900,64.1818,,,,,,,,,,,,,
195,Ben,McKay,ESS,DEF,,24,36,23,67.7391,73.0,67.4,381100,68.5238,,,,,,,,,,,,,
199,Archie,Perkins,ESS,FWD,MID,24,66,18,64.6111,47.3333,46.2,237800,79.475,,,,,,,,,,,,-0.265,-0.265
2,Hugh,Bond,ADE,DEF,,24,43,7,46.4286,53.0,50.8,225000,43.4,,,,,,,,,,,,,
203,Archie,Roberts,ESS,DEF,,24,90,4,78.5,89.3333,78.5,260200,67.58335,,,,,,,,,,,,,
205,Dylan,Shiel,ESS,MID,,24,50,9,76.7778,83.0,78.6,423300,74.5,,,,,,,,,,,,,
206,Jake,Stringer,ESS,FWD,,24,33,23,63.1304,47.0,62.2,318400,63.3889,,,,,,,,,,,,,
213,Jye,Amiss,FRE,FWD,,24,24,22,54.2727,48.6667,62.4,322700,52.1555,,,,,,,,,,,,,
217,Heath,Chapman,FRE,DEF,,24,78,16,70.6875,90.3333,73.4,376100,70.2,,,,,,,,,,,,,
22,Max,Michalanney,ADE,DEF,,24,37,23,65.9565,71.0,67.4,364000,65.4737,,,,,,,,,,,,,
224,Joshua,Draper,FRE,DEF,,24,67,20,49.65,54.3333,55.0,289500,43.525,,,,,,,,,,,,,
227,Michael,Frederick,FRE,FWD,,24,36,20,50.4,56.0,56.8,279600,49.26665,,,,,,,,,,,,,
231,Matthew,Johnson,FRE,MID,,24,27,19,63.3684,41.0,58.8,327100,62.6667,,,,,,,,,,,,,
237,Nathan,O'Driscoll,FRE,MID,,24,79,2,52.5,52.5,52.5,278900,39.25,,,,,,,,,,,,,
238,Jaeger,O'Meara,FRE,MID,,24,79,22,65.2273,66.0,67.8,348300,59.958349999999996,,,,,,,,,,,,,
24,Lachlan,Murphy,ADE,FWD,,24,44,17,56.0,57.6667,57.8,304100,53.5,,,,,,,,,,,,,
240,Liam,Reidy,FRE,RUC,,24,29,2,41.0,41.0,41.0,123900,47.0,,,,,,,,,,,,,
243,Jeremy,Sharp,FRE,MID,,24,83,23,69.9565,81.3333,74.8,368700,70.2143,,,,,,,,,,,,,
246,Sam,Sturt,FRE,FWD,,24,51,13,53.0,56.0,55.6,275300,51.4444,,,,,,,,,,,,,
247,Sam,Switkowski,FRE,FWD,,24,128,20,77.3,91.3333,84.8,403200,74.51025000000001,,,,,,,,,,,,-0.779,-0.779
25,Nick,Murray,ADE,DEF,,24,28,9,54.2222,40.0,40.4,269600,57.5,,,,,,,,,,,,,
250,Corey,Wagner,FRE,DEF,,24,71,12,63.3333,77.3333,67.2,361700,58.933350000000004,,,,,,,,,,,,,
251,Brandon,Walker,FRE,DEF,,24,59,19,61.1053,67.3333,71.4,354300,57.9,,,,,,,,,,,,,
252,Michael,Walters,FRE,FWD,,24,17,17,43.9412,45.0,37.0,211800,46.8333,,,,,,,,,,,,,
258,Mac,Andrew,GCS,DEF,,24,53,20,73.65,49.0,55.2,311500,84.77275,,,,,,,,,-0.957,,,,-0.957
26,Luke,Nankervis,ADE,DEF,MID,24,77,20,71.0,74.0,70.0,352700,70.4853,,,,,,,,,,,,,
260,Charlie,Ballard,GCS,DEF,,24,59,23,63.8261,62.0,60.4,311400,65.9375,,,,,,,,,,,,,
265,Sam,Clohesy,GCS,DEF,MID,24,66,20,69.7,79.3333,64.4,337300,74.2657,,,,,,,,,,,,,
266,Sam,Collins,GCS,DEF,,24,40,23,79.0435,66.6667,67.6,385800,81.8125,,,,,,,,,,,,,
267,Alex,Davies,GCS,MID,FWD,24,58,7,68.7143,60.3333,69.8,341400,69.0,,,,,,,,,,,,,
275,Will,Graham,GCS,DEF,MID,24,90,17,63.4118,73.6667,73.4,320400,67.0,,,,,,,,,,,,,
276,Nick,Holman,GCS,FWD,,24,71,21,53.8095,63.0,59.6,321000,49.6667,,,,,,,,,,,,,
280,Ben,King,GCS,FWD,,24,34,22,59.0909,46.3333,52.6,287500,61.679550000000006,,,,,,,,,,,,,
281,Sean,Lemmens,GCS,DEF,,24,60,3,55.0,55.0,55.0,273100,54.0,,,,,,,,,,,,,
282,Ben,Long,GCS,DEF,FWD,24,81,17,59.1176,60.0,64.6,310200,57.3333,,,,,,,,,,,,,
283,Jack,Lukosius,GCS,DEF,FWD,24,68,21,67.381,47.0,55.2,290300,72.1429,,,,,,,,,,,,,
291,Jake,Rogers,GCS,MID,,24,22,9,39.0,29.3333,28.0,176100,43.8333,,,,,,,,,,,,,
298,Bodhi,Uwland,GCS,DEF,,24,89,21,72.9524,81.3333,78.6,389800,71.1667,,,,,,,,,,,,,
3,James,Borlase,ADE,DEF,,24,43,10,62.3,39.6667,58.8,291800,68.66665,,,,,,,,,,,,,
300,Lachie,Weller,GCS,DEF,,24,27,6,62.1667,61.6667,62.6,374900,64.83335,,,,,,,,,,,,,
303,Jed,Bews,GEE,DEF,,24,31,3,45.6667,45.6667,45.6667,246300,51.0,,,,,,,,,,,,,
305,Jack,Bowes,GEE,DEF,MID,24,130,20,83.35,104.0,84.8,422900,81.4089,,,,,,,,,,,,,
306,Tanner,Bruhn,GEE,MID,,24,93,15,73.0667,71.6667,61.8,358800,75.25,,,,,,,,,,,,,
310,Brad,Close,GEE,FWD,,24,44,23,60.9565,34.0,38.0,236100,67.0,,,,,,,,,,,,,
314,Oliver,Dempsey,GEE,FWD,MID,24,99,23,75.7391,83.0,85.8,411900,74.0625,,,,,,,,,,,,-0.826,-0.826
320,Zach,Guthrie,GEE,DEF,,24,100,23,83.7391,93.6667,82.8,434800,83.5263,,,,,,,,,-1.084,,,,-1.084
323,Jack,Henry,GEE,DEF,,24,98,23,66.8696,87.3333,86.2,415600,59.8,,,,,,,,,,,,,
324,Oliver,Henry,GEE,FWD,,24,101,21,52.0,62.3333,64.2,263500,57.4545,,,,,,,,,,,,,
326,Lawson,Humphries,GEE,DEF,MID,24,47,9,77.6667,71.0,74.6,361000,81.5,,,,,,,,,,,,,
329,Jake,Kolodjashnij,GEE,DEF,,24,86,22,69.4545,82.0,73.8,368000,68.057,,,,,,,,,,,,,
330,Shaun,Mannagh,GEE,MID,FWD,24,90,10,75.2,75.3333,75.6,371800,73.8403,,,,,,,,,,,,-0.849,-0.849
334,Shannon,Neale,GEE,FWD,,24,84,13,58.2308,66.6667,65.4,311400,55.7143,,,,,,,,,,,,,
339,Rhys,Stanley,GEE,RUC,,24,144,12,70.3333,104.0,86.2,384700,61.45,,,,,,,,,,,,,
34,Lachlan,Sholl,ADE,MID,,24,58,20,85.1,72.3333,84.8,440500,85.2,,,,,,,,,,-1.546,,,-1.546
340,Tyson,Stengle,GEE,FWD,,24,92,23,72.7826,59.6667,75.4,351600,73.4706,,,,,,,,,,,,-0.887,-0.887
343,Zach,Tuohy,GEE,MID,,24,61,17,65.9412,56.6667,59.8,315800,68.8462,,,,,,,,,,,,,
351,Callum M.,Brown,GWS,FWD,,24,11,13,49.1538,25.6667,31.4,219200,60.25,,,,,,,,,,,,,
352,Jack,Buckley,GWS,DEF,,24,93,21,78.0,61.6667,78.2,390700,78.0909,,,,,,,,,,,,,
353,Aaron,Cadman,GWS,FWD,,24,60,21,47.7143,57.0,47.0,244100,51.9091,,,,,,,,,,,,,
366,Nick,Haynes,GWS,DEF,,24,23,8,69.875,55.3333,75.8,383700,74.33335,,,,,,,,,,,,,
37,Jake,Soligo,ADE,MID,,24,78,23,83.1304,75.3333,86.2,416400,83.8095,,,,,,,,,,,,,
370,Darcy,Jones,GWS,FWD,,24,26,12,65.1667,70.6667,69.2,370900,62.8095,,,,,,,,,,,,,
371,Lachlan,Keeffe,GWS,FWD,,24,70,3,47.6667,47.6667,47.6667,217900,38.0,,,,,,,,,,,,,
376,Toby,McMullin,GWS,FWD,,24,61,13,43.7692,48.6667,46.6,235200,42.3,,,,,,,,,,,,,
377,Xavier,O'Halloran,GWS,FWD,MID,24,32,17,52.2353,32.6667,35.8,233000,53.1429,,,,,,,,,,,,,
378,James,Peatling,GWS,FWD,MID,24,97,17,65.4706,79.0,93.2,410000,56.8571,,,,,,,,,,,,,
379,Harry,Perryman,GWS,DEF,,24,64,19,77.4737,73.0,72.4,401800,75.875,,,,,,,,,,,,,
385,Harvey,Thomas,GWS,MID,FWD,24,18,22,52.2273,18.6667,32.8,218800,55.04105,,,,,,,,,,,,,
39,Zac,Taylor,ADE,MID,,24,74,9,43.6667,34.0,40.0,201700,43.1429,,,,,,,,,,,,,
393,Luke,Breust,HAW,FWD,,24,49,17,40.8824,37.6667,42.6,228400,40.375,,,,,,,,,,,,,
395,Mabior,Chol,HAW,FWD,,24,83,21,63.4286,71.0,67.4,325000,63.5,,,,,,,,,,,,,
396,Massimo,D'Ambrosio,HAW,DEF,MID,24,134,22,87.6818,114.667,102.2,496100,83.83555,,,,,,,,,-1.053,,,,-1.053
398,Calsher,Dear,HAW,FWD,,24,51,15,51.2,72.3333,63.4,300900,48.1818,,,,,,,,,,,,,
399,Sam,Frost,HAW,DEF,,24,51,23,48.7391,45.3333,46.8,221700,56.0,,,,,,,,,,,,,
40,Riley,Thilthorpe,ADE,FWD,,24,110,7,76.4286,92.3333,88.2,410500,64.5,,,,,,,,,,,,,
400,Jack,Ginnivan,HAW,FWD,,24,113,21,71.8095,75.3333,69.6,373300,67.4615,,,,,,,,,,,,,
402,Jack,Gunston,HAW,FWD,,24,54,16,59.0,89.3333,67.0,355900,54.46425,,,,,,,,,,,,,
403,Blake,Hardwick,HAW,DEF,FWD,24,77,23,75.4348,77.6667,86.0,431500,71.4286,,,,,,,,,,,,,
405,Jarman,Impey,HAW,DEF,,24,85,23,83.5217,83.0,83.6,428700,83.4444,,,,,,,,,-1.093,,,,-1.093
411,Finn,Maginness,HAW,FWD,MID,24,69,11,48.0,35.3333,41.0,218700,49.6667,,,,,,,,,,,,,
413,Lloyd,Meek,HAW,RUC,,24,112,19,103.474,93.6667,101.0,513100,103.474,,,,,,,,,,,-0.955,,-0.955
416,Harry,Morrison,HAW,MID,,24,62,10,54.1,69.6667,52.0,293300,53.661100000000005,,,,,,,,,,,,,
42,Josh,Worrell,ADE,DEF,,24,56,13,85.0,79.3333,75.6,432600,86.7,,,,,,,,,-0.76,,,,-0.76
429,Nick,Watson,HAW,MID,FWD,24,97,16,65.5,85.3333,71.2,368800,57.50695,,,,,,,,,,,,,
43,Callum,Ah Chee,BRL,FWD,MID,24,38,22,64.4545,51.6667,62.6,342300,64.188,,,,,,,,,,,,,
430,Josh,Weddle,HAW,DEF,,24,106,23,73.1739,88.3333,85.2,406400,72.1429,,,,,,,,,,,,,
435,Jake,Bowey,MEL,DEF,,24,45,14,62.7143,76.6667,72.0,362000,59.25455,,,,,,,,,,,,,
439,Kade,Chandler,MEL,FWD,,24,80,23,63.2174,69.3333,67.2,328300,63.3684,,,,,,,,,,,,,
441,Bayley,Fritsch,MEL,FWD,,24,21,23,54.6087,48.6667,48.8,272200,56.2222,,,,,,,,,,,,,
444,Marty,Hore,MEL,DEF,,24,28,6,51.5,61.6667,49.8,241900,48.0,,,,,,,,,,,,,
445,Blake,Howes,MEL,DEF,,24,44,16,58.0625,68.0,59.6,300300,59.7,,,,,,,,,,,,,
448,Ed,Langdon,MEL,MID,,24,73,22,80.2273,96.0,87.0,453000,77.34445,,,,,,,,,,,,,
449,Bailey,Laurie,MEL,FWD,,24,29,6,31.5,49.0,33.8,167400,20.625,,,,,,,,,,,,,
45,Noah,Answerth,BRL,DEF,FWD,24,80,12,56.9167,39.0,47.2,229200,62.88195,,,,,,,,,,,,,
453,Tom,McDonald,MEL,DEF,FWD,24,113,22,79.5,92.3333,75.0,398700,77.43684999999999,,,,,,,,,,,,-0.476,-0.476
454,Judd,McVee,MEL,DEF,,24,29,23,70.7826,47.0,56.2,337300,73.8095,,,,,,,,,,,,,
455,Jake,Melksham,MEL,FWD,,24,60,8,51.0,42.3333,40.4,212800,59.1,,,,,,,,,,,,,
46,Will,Ashcroft,BRL,MID,,24,115,9,81.8889,112.0,92.0,454700,75.7143,,,,,,,,,,,,,
460,Harrison,Petty,MEL,DEF,FWD,24,42,20,51.8,64.3333,61.6,332900,46.875,,,,,,,,,,,,,
469,Koltyn,Tholstrup,MEL,FWD,,24,47,10,58.0,66.0,53.2,291500,55.25,,,,,,,,,,,,,
470,Adam,Tomlinson,MEL,DEF,,24,86,8,75.25,75.6667,66.8,357000,79.625,,,,,,,,,,,,,
471,Daniel,Turner,MEL,DEF,FWD,24,51,15,43.5333,58.0,39.4,216800,43.1429,,,,,,,,,,,,,
472,Jacob,van Rooyen,MEL,FWD,,24,30,21,61.4286,43.3333,48.8,302600,58.0,,,,,,,,,,,,,
476,Taj,Woewodin,MEL,DEF,FWD,24,28,16,28.3125,37.0,24.6,145500,28.2396,,,,,,,,,,,,,
477,Jackson,Archer,NTH,DEF,,24,13,15,46.0,35.3333,54.4,262000,41.8889,,,,,,,,,,,,,
48,Jarrod,Berry,BRL,MID,,24,42,23,83.3913,51.0,65.2,375500,88.25,,,,,,,,,,-1.268,,,-1.268
481,Aidan,Corr,NTH,DEF,,24,64,23,64.3478,53.0,64.6,316700,64.3636,,,,,,,,,,,,,
482,Paul,Curtis,NTH,FWD,,24,54,23,59.0435,64.0,63.4,347100,56.3529,,,,,,,,,,,,,
484,Kallan,Dawson,NTH,DEF,,24,61,11,52.4545,42.6667,50.4,251900,53.5714,,,,,,,,,,,,,
486,Blake,Drury,NTH,FWD,,24,12,6,38.8333,22.0,31.0,163000,52.958349999999996,,,,,,,,,,,,,
495,Robert,Hansen Jr,NTH,FWD,,24,44,6,34.1667,44.6667,34.8,165700,29.625,,,,,,,,,,,,,
498,Nick,Larkey,NTH,FWD,,24,14,23,60.9565,49.3333,57.8,336800,59.0,,,,,,,,,,,,,
50,Charlie,Cameron,BRL,FWD,,24,79,23,58.3478,70.0,62.2,307700,57.8824,,,,,,,,,,,,,
502,Luke,McDonald,NTH,DEF,,24,68,22,66.3636,63.0,67.6,338900,65.8125,,,,,,,,,,,,,
505,Will,Phillips,NTH,MID,,24,82,11,62.4545,82.6667,76.2,363500,52.4,,,,,,,,,,,,,
506,Toby,Pink,NTH,DEF,FWD,24,49,15,38.8667,37.6667,40.2,196700,38.7778,,,,,,,,,,,,,
508,Bailey,Scott,NTH,DEF,MID,24,35,23,73.6957,68.6667,75.8,427500,70.625,,,,,,,,,,,,,
510,Liam,Shiels,NTH,MID,,24,55,17,47.2941,51.6667,48.2,259100,45.1538,,,,,,,,,,,,,
512,Dylan,Stephens,NTH,MID,,24,61,16,48.0,44.3333,53.0,249200,48.125,,,,,,,,,,,,,
516,Darcy,Tucker,NTH,DEF,MID,24,31,23,65.9565,48.6667,55.0,317500,66.0909,,,,,,,,,,,,,
519,Cameron,Zurhaar,NTH,FWD,,24,44,22,69.0,47.0,56.4,327400,69.39285000000001,,,,,,,,,,,,,
520,Aliir,Aliir,PTA,DEF,,24,62,22,75.3182,60.6667,68.8,387100,72.79765,,,,,,,,,,,,,
522,Miles,Bergman,PTA,DEF,MID,24,76,23,77.6087,87.3333,85.4,430900,76.15,,,,,,,,,,,,,
523,Travis,Boak,PTA,FWD,MID,24,76,20,78.6,82.0,75.8,416200,78.3,,,,,,,,,,,,-0.387,-0.387
524,Jase,Burgoyne,PTA,DEF,MID,24,96,20,79.95,105.333,96.2,479100,71.45235,,,,,,,,,,,,,
527,Darcy,Byrne-Jones,PTA,FWD,,24,86,23,63.7391,74.3333,63.6,323500,67.0,,,,,,,,,,,,,
531,Willem,Drew,PTA,MID,,24,52,23,90.5217,68.6667,96.2,482300,93.75,,,,,,,,,,-0.766,,,-0.766
532,Francis,Evans,PTA,FWD,,24,40,14,43.2857,41.0,49.6,250700,38.1389,,,,,,,,,,,,,
535,Mitch,Georgiades,PTA,FWD,,24,74,17,70.1765,83.0,83.6,405400,66.4615,,,,,,,,,,,,,
539,Lachie,Jones,PTA,DEF,,24,43,18,53.3889,45.3333,50.8,264100,54.227999999999994,,,,,,,,,,,,,
545,Jed,McEntee,PTA,FWD,,24,51,13,37.2308,46.0,45.4,222200,32.125,,,,,,,,,,,,,
547,Jackson,Mead,PTA,MID,FWD,24,63,23,61.0435,41.6667,54.6,293500,60.8571,,,,,,,,,,,,,
55,Jaspa,Fletcher,BRL,MID,,24,59,23,64.2609,61.6667,63.8,317600,64.65,,,,,,,,,,,,,
550,Esava,Ratugolea,PTA,DEF,,24,43,20,58.55,46.6667,54.4,272300,60.21665,,,,,,,,,,,,,
551,Willie,Rioli,PTA,FWD,,24,63,17,60.6471,53.0,66.8,312800,58.8182,,,,,,,,,,,,,
556,Jordon,Sweet,PTA,RUC,,24,107,14,88.7857,90.6667,96.0,461900,86.8423,,,,,,,,,,,,,
557,Dante,Visentini,PTA,RUC,,24,29,3,66.0,66.0,66.0,195100,75.0,,,,,,,,,,,,,
561,Brandon,Zerk-Thatcher,PTA,DEF,,24,61,23,64.087,72.3333,78.2,387700,61.875,,,,,,,,,,,,,
563,Noah,Balta,RIC,DEF,FWD,24,52,19,62.1579,55.3333,48.6,280000,68.0769,,,,,,,,,,,,,
564,Sam,Banks,RIC,DEF,MID,24,42,15,46.8667,65.6667,66.0,321300,36.5,,,,,,,,,,,,,
565,Jacob,Bauer,RIC,FWD,,24,61,3,57.3333,57.3333,57.3333,169200,55.5,,,,,,,,,,,,,
567,Nathan,Broad,RIC,DEF,,24,60,22,67.1364,65.0,81.8,379100,65.2222,,,,,,,,,,,,,
569,Seth,Campbell,RIC,FWD,,24,59,21,50.2381,40.0,48.6,236400,51.7143,,,,,,,,,,,,,
577,Jack,Graham,RIC,FWD,MID,24,86,14,69.7857,66.6667,75.8,364900,69.51429999999999,,,,,,,,,,,,,
58,Eric,Hipwood,BRL,FWD,,24,33,20,64.4,54.6667,54.6,328400,64.325,,,,,,,,,,,,,
582,Jacob,Koschitzke,RIC,FWD,,24,31,14,50.5714,36.0,52.0,257200,51.32415,,,,,,,,,,,,,
584,Rhyan,Mansell,RIC,FWD,,24,41,21,59.7619,60.6667,48.8,301000,60.6842,,,,,,,,,,,,,
587,Kamdyn,McIntosh,RIC,MID,,24,55,22,45.9545,37.6667,42.8,214300,45.73915,,,,,,,,,,,,,
588,Ben,Miller,RIC,RUC,FWD,24,54,21,72.8095,55.3333,59.0,317900,77.5882,,,,,,,,,,,,-0.461,-0.461
59,Darragh,Joyce,BRL,DEF,,24,28,6,51.0,45.6667,51.2,260400,52.875,,,,,,,,,,,,,
591,Marlion,Pickett,RIC,MID,FWD,24,43,13,55.0,50.3333,49.6,277600,58.3636,,,,,,,,,,,,,
592,Dion,Prestia,RIC,MID,,24,103,13,79.0769,87.0,88.0,433100,73.5,,,,,,,,,,,,,
593,Hugo,Ralphsmith,RIC,DEF,MID,24,40,18,52.7778,44.3333,46.8,245400,55.791650000000004,,,,,,,,,,,,,
595,Maurice,Rioli,RIC,FWD,,24,55,9,54.6667,37.6667,49.6,258300,56.6,,,,,,,,,,,,,
596,Jack,Ross,RIC,MID,,24,64,7,64.0,73.6667,73.0,381400,56.75,,,,,,,,,,,,,
606,Josh,Battle,STK,DEF,,24,60,23,84.3043,81.0,95.0,491200,80.0769,,,,,,,,,,,,,
608,Dan,Butler,STK,FWD,,24,31,16,40.1875,32.0,38.6,217600,37.333349999999996,,,,,,,,,,,,,
609,Ryan,Byrnes,STK,MID,,24,68,15,60.4,66.0,59.2,323700,60.4,,,,,,,,,,,,,
61,Ryan,Lester,BRL,DEF,,24,65,23,71.3913,59.3333,62.8,332900,71.7778,,,,,,,,,,,,,
612,Hunter,Clark,STK,MID,,24,85,11,76.4545,90.0,83.4,404600,75.6,,,,,,,,,,,,,
616,Paddy,Dow,STK,MID,,24,61,10,60.7,72.3333,56.8,319600,60.683350000000004,,,,,,,,,,,,,
617,Hugo,Garcia,STK,MID,FWD,24,47,8,45.625,30.6667,42.6,196400,49.083349999999996,,,,,,,,,,,,,
622,Jack,Higgins,STK,FWD,,24,76,20,70.8,74.0,61.0,312800,75.5972,,,,,,,,,,,,-0.667,-0.667
623,Bradley,Hill,STK,MID,FWD,24,57,22,72.0909,65.6667,57.8,328600,76.89765,,,,,,,,,,,,-0.532,-0.532
625,Dougal,Howard,STK,DEF,,24,39,15,59.3333,63.0,62.0,328100,58.4167,,,,,,,,,,,,,
626,Zak,Jones,STK,MID,,24,83,13,60.9231,79.0,77.2,374200,49.5,,,,,,,,,,,,,
63,Kai,Lohmann,BRL,FWD,,24,93,23,70.4783,75.0,81.6,396700,66.0833,,,,,,,,,,,,,
631,Tim,Membrey,STK,FWD,,24,56,19,63.4211,86.0,75.4,399700,60.8,,,,,,,,,,,,,
638,Cooper,Sharman,STK,FWD,,24,64,18,56.3333,71.3333,74.0,354900,50.102599999999995,,,,,,,,,,,,,
641,Liam,Stocker,STK,DEF,,24,36,16,52.625,52.6667,53.4,280300,52.38095,,,,,,,,,,,,,
644,Jimmy,Webster,STK,DEF,,24,54,15,61.7333,48.6667,54.0,288900,65.0,,,,,,,,,,,,,
646,Darcy,Wilson,STK,MID,FWD,24,91,23,65.3043,75.3333,72.0,334000,64.1364,,,,,,,,,,,,,
650,Joel,Amartey,SYD,FWD,,24,60,22,55.5455,57.3333,59.0,307100,47.2538,,,,,,,,,,,,,
654,Braeden,Campbell,SYD,DEF,MID,24,67,20,50.05,73.0,68.2,324200,45.8125,,,,,,,,,,,,,
655,Caiden,Cleary,SYD,MID,,24,35,5,28.8,33.3333,28.8,131000,27.0,,,,,,,,,,,,,
